0.6645419777299907 0.7531596384252733 0.32554357406847456 0.2715390868947246 0.48240123932884305 0.26562132604926725 
0.3340228106310128 0.2575058718769794 0.7432690822771251 0.7039730758253999 0.6145347696082621 0.6919630310359262 
0.4263225300557363 0.7203549063117163 0.7373565928428333 0.726324753429598 0.42949017214606466 0.25432526076267925 
0.5433466014079249 0.2716981955203842 0.7517345306266727 0.2656532616528219 0.46067217790627707 0.27640539784798457 
0.2927747255235744 0.7276840669505513 0.2729196264875305 0.6448527684137385 0.724160332712269 0.607577443632602 
0.4241393231014827 0.7334601732752591 0.7466987367646529 0.2567359028452647 0.5163531555061205 0.7101807577781286 
0.23653416567138058 0.35513763529219405 0.26128992031087883 0.4428417294345995 0.23914504412385595 0.4783963599017286 
0.6487297057888801 0.2983045277202083 0.32868359380694234 0.2573911263468764 0.6864017614259019 0.7280991086149673 
0.6720462338493207 0.2999976870576826 0.34028887094694404 0.7387590423305788 0.655433401355714 0.2629572100436266 
0.763237862693688 0.5648705900175545 0.48952785883624855 0.6929294879358253 0.2672519569459354 0.7342141506486418 
